account_subscription_id,account_id,subscription_id,start_date
2128,2128,1,2021-10-09
2129,2129,2,2023-04-27
2130,2130,1,2024-01-22
2131,2131,2,2022-04-02
2132,2132,2,2023-12-23
2133,2133,2,2020-06-15
2134,2134,3,2020-09-22
2135,2135,1,2024-08-23
2136,2136,3,2021-10-25
2137,2137,1,2022-11-18
2138,2138,2,2022-07-18
2139,2139,1,2024-09-15
2140,2140,2,2020-12-14
2141,2141,1,2020-09-08
2142,2142,1,2020-10-01
2143,2143,1,2021-09-03
2144,2144,1,2021-03-14
2145,2145,2,2021-09-05
2146,2146,1,2021-12-08
2147,2147,2,2020-09-14
2148,2148,1,2023-10-11
2149,2149,2,2020-12-31
2150,2150,1,2023-10-31
2151,2151,2,2024-08-18
2152,2152,1,2022-06-06
2153,2153,1,2022-02-28
2154,2154,1,2022-04-11
2155,2155,1,2021-03-30
2156,2156,1,2020-12-29
2157,2157,2,2021-04-11
2158,2158,1,2023-06-25
2159,2159,1,2021-12-27
2160,2160,2,2024-08-17
2161,2161,2,2024-05-27
2162,2162,2,2022-05-05
2163,2163,2,2022-05-30
2164,2164,2,2022-08-06
2165,2165,1,2022-10-01
2166,2166,2,2022-02-27
2167,2167,1,2022-05-09
2168,2168,2,2020-05-07
2169,2169,1,2022-03-02
2170,2170,2,2023-07-17
2171,2171,3,2020-08-23
2172,2172,1,2021-05-20
2173,2173,1,2021-08-22
2174,2174,1,2020-12-01
2175,2175,1,2022-09-12
2176,2176,2,2022-02-16
2177,2177,2,2020-10-19
2178,2178,3,2021-10-10
2179,2179,2,2022-07-29
2180,2180,1,2020-09-17
2181,2181,1,2022-09-16
2182,2182,1,2024-11-18
2183,2183,1,2022-12-28
2184,2184,2,2022-02-07
2185,2185,1,2021-06-27
2186,2186,1,2024-11-21
2187,2187,1,2020-02-23
2188,2188,1,2020-09-25
2189,2189,1,2023-04-24
2190,2190,2,2020-12-16
2191,2191,1,2020-10-20
2192,2192,1,2024-04-29
2193,2193,1,2023-01-31
2194,2194,2,2020-09-23
2195,2195,1,2021-06-10
2196,2196,1,2021-08-14
2197,2197,2,2022-10-30
2198,2198,1,2024-07-07
2199,2199,1,2022-08-17
2200,2200,1,2023-02-13
2201,2201,2,2022-11-19
2202,2202,1,2023-10-04
2203,2203,2,2023-08-01
2204,2204,3,2020-08-24
2205,2205,1,2022-12-09
2206,2206,1,2024-04-29
2207,2207,1,2020-01-12
2208,2208,2,2021-06-25
2209,2209,1,2024-08-26
2210,2210,1,2024-05-10
2211,2211,1,2023-10-05
2212,2212,2,2021-03-01
2213,2213,1,2020-08-31
2214,2214,1,2023-05-31
2215,2215,2,2023-05-06
2216,2216,2,2021-02-16
2217,2217,2,2023-11-27
2218,2218,1,2020-03-15
2219,2219,1,2021-01-29
2220,2220,1,2022-12-14
2221,2221,1,2023-05-16
2222,2222,1,2020-10-28
2223,2223,1,2022-08-23
2224,2224,2,2024-07-26
2225,2225,1,2021-04-21
2226,2226,1,2020-04-13
2227,2227,1,2021-02-19
2228,2228,1,2021-05-24
2229,2229,3,2020-12-08
2230,2230,2,2021-12-16
2231,2231,2,2023-12-11
2232,2232,1,2022-10-21
2233,2233,2,2023-08-30
2234,2234,1,2021-04-25
2235,2235,1,2022-02-16
2236,2236,1,2020-02-25
2237,2237,1,2023-11-08
2238,2238,3,2023-07-11
2239,2239,1,2021-05-15
2240,2240,1,2020-08-11
2241,2241,2,2021-10-01
2242,2242,1,2021-05-12
2243,2243,1,2023-08-20
2244,2244,1,2022-06-10
2245,2245,1,2021-01-29
2246,2246,1,2021-11-23
2247,2247,2,2021-10-11
2248,2248,2,2020-09-30
2249,2249,3,2023-02-10
2250,2250,1,2023-12-31
2251,2251,1,2023-01-03
2252,2252,1,2022-12-08
2253,2253,2,2022-03-28
2254,2254,1,2020-10-25
2255,2255,1,2020-11-26
2256,2256,1,2020-04-28
2257,2257,3,2023-12-14
2258,2258,1,2022-01-16
2259,2259,1,2024-03-30
2260,2260,1,2023-10-03
2261,2261,1,2021-09-28
2262,2262,1,2023-07-19
2263,2263,1,2020-04-18
2264,2264,1,2021-11-05
2265,2265,2,2021-02-18
2266,2266,1,2023-08-12
2267,2267,1,2024-02-10
2268,2268,2,2023-10-01
2269,2269,2,2020-04-25
2270,2270,2,2021-04-05
2271,2271,1,2023-07-11
2272,2272,2,2020-07-31
2273,2273,2,2020-10-30
2274,2274,1,2022-06-13
2275,2275,1,2021-05-29
2276,2276,1,2021-06-02
2277,2277,2,2023-07-10
2278,2278,2,2020-11-12
2279,2279,2,2024-07-03
2280,2280,1,2020-07-05
2281,2281,1,2021-01-19
2282,2282,2,2022-05-17
2283,2283,2,2020-11-04
2284,2284,1,2020-03-10
2285,2285,2,2022-08-21
2286,2286,1,2021-11-17
2287,2287,1,2020-07-16
2288,2288,1,2023-09-28
2289,2289,3,2022-10-13
2290,2290,1,2022-11-08
2291,2291,1,2022-07-30
2292,2292,2,2023-11-29
2293,2293,1,2020-02-18
2294,2294,2,2021-12-22
2295,2295,1,2024-04-28
2296,2296,1,2021-04-26
2297,2297,1,2021-07-17
2298,2298,2,2022-04-19
2299,2299,1,2023-12-15
2300,2300,2,2024-04-09
2301,2301,1,2021-12-18
2302,2302,2,2021-10-20
2303,2303,2,2021-02-02
2304,2304,3,2024-09-26
2305,2305,1,2022-05-13
2306,2306,1,2020-06-22
2307,2307,1,2021-05-22
2308,2308,1,2021-04-10
2309,2309,1,2021-04-03
2310,2310,1,2024-03-14
2311,2311,2,2021-03-08
2312,2312,1,2024-02-19
2313,2313,1,2022-01-31
2314,2314,2,2024-12-04
2315,2315,1,2021-07-28
2316,2316,1,2021-04-15
2317,2317,2,2021-06-07
2318,2318,1,2023-04-06
2319,2319,1,2020-08-26
2320,2320,1,2020-02-24
2321,2321,2,2021-04-11
2322,2322,2,2024-11-15
2323,2323,1,2020-08-24
2324,2324,2,2022-02-14
2325,2325,2,2024-08-03
2326,2326,1,2021-04-19
2327,2327,2,2020-09-22
2328,2328,2,2020-05-24
2329,2329,1,2024-02-25
2330,2330,1,2021-06-11
2331,2331,1,2021-07-01
2332,2332,1,2021-01-19
2333,2333,1,2021-09-10
2334,2334,2,2022-10-21
2335,2335,1,2024-11-16
2336,2336,1,2021-05-03
2337,2337,1,2024-02-11
2338,2338,1,2022-11-21
2339,2339,1,2021-10-17
2340,2340,2,2021-02-01
2341,2341,2,2023-03-18
2342,2342,2,2024-04-20
2343,2343,2,2021-11-19
2344,2344,3,2023-02-23
2345,2345,2,2020-02-19
2346,2346,1,2020-06-19
2347,2347,2,2020-09-20
2348,2348,1,2020-07-03
2349,2349,2,2024-10-19
2350,2350,2,2022-08-02
2351,2351,1,2023-02-11
2352,2352,1,2021-03-20
2353,2353,1,2020-03-06
2354,2354,1,2022-06-17
2355,2355,2,2022-12-24
2356,2356,2,2023-01-09
2357,2357,1,2020-08-24
2358,2358,1,2022-10-27
2359,2359,2,2021-10-26
2360,2360,1,2021-10-04
2361,2361,1,2020-04-28
2362,2362,1,2022-06-01
2363,2363,1,2021-05-09
2364,2364,2,2024-04-04
2365,2365,2,2021-12-03
2366,2366,1,2020-07-07
2367,2367,1,2020-11-17
2368,2368,1,2021-11-08
2369,2369,1,2020-07-14
2370,2370,1,2023-12-13
2371,2371,1,2024-10-20
2372,2372,1,2023-05-10
2373,2373,1,2022-03-31
2374,2374,1,2022-06-10
2375,2375,2,2021-02-04
2376,2376,1,2022-10-20
2377,2377,1,2021-08-01
2378,2378,2,2024-04-29
2379,2379,2,2020-05-19
2380,2380,2,2022-11-07
2381,2381,3,2022-11-03
2382,2382,2,2022-10-16
2383,2383,1,2020-11-10
2384,2384,2,2021-08-25
2385,2385,1,2021-05-24
2386,2386,1,2020-05-10
2387,2387,2,2023-07-29
2388,2388,1,2020-03-10
2389,2389,2,2021-07-07
2390,2390,2,2020-10-10
2391,2391,2,2023-12-19
2392,2392,1,2020-10-07
2393,2393,1,2020-10-25
2394,2394,1,2020-11-16
2395,2395,1,2020-01-12
2396,2396,1,2021-10-24
2397,2397,1,2022-07-30
2398,2398,1,2022-01-18
2399,2399,2,2020-10-01
2400,2400,2,2021-07-12
2401,2401,2,2022-04-27
2402,2402,2,2023-05-17
2403,2403,1,2024-01-03
2404,2404,1,2024-11-30
2405,2405,1,2020-10-31
2406,2406,2,2024-01-01
2407,2407,1,2020-05-10
2408,2408,1,2021-10-14
2409,2409,2,2020-03-23
2410,2410,3,2023-03-15
2411,2411,1,2021-04-04
2412,2412,1,2024-05-26
2413,2413,1,2020-12-10
2414,2414,2,2022-07-17
2415,2415,2,2021-09-13
2416,2416,2,2023-12-09
2417,2417,2,2021-03-19
2418,2418,2,2022-05-08
2419,2419,1,2021-01-04
2420,2420,2,2021-05-26
2421,2421,1,2020-10-04
2422,2422,1,2020-10-07
2423,2423,1,2020-03-11
2424,2424,3,2023-12-11
2425,2425,1,2023-08-03
2426,2426,1,2020-10-01
2427,2427,1,2023-05-06
2428,2428,1,2020-01-12
2429,2429,1,2022-05-05
2430,2430,1,2021-03-09
2431,2431,1,2023-04-16
2432,2432,2,2021-10-13
2433,2433,3,2024-11-28
2434,2434,1,2020-07-13
2435,2435,1,2021-11-15
2436,2436,1,2023-03-21
2437,2437,1,2020-06-08
2438,2438,1,2020-04-05
2439,2439,2,2022-06-17
2440,2440,2,2022-03-03
2441,2441,2,2023-02-08
2442,2442,1,2023-09-12
2443,2443,1,2021-08-01
2444,2444,1,2022-07-24
2445,2445,1,2022-10-25
2446,2446,1,2024-11-30
2447,2447,2,2020-01-13
2448,2448,1,2021-05-13
2449,2449,1,2020-01-28
2450,2450,2,2024-07-14
2451,2451,2,2022-02-07
2452,2452,1,2022-02-04
2453,2453,1,2020-03-30
2454,2454,1,2020-11-16
2455,2455,2,2022-12-04
2456,2456,2,2022-07-03
2457,2457,1,2022-05-20
2458,2458,2,2022-08-01
2459,2459,1,2020-09-07
2460,2460,2,2020-11-23
2461,2461,2,2022-08-10
2462,2462,1,2020-08-18
2463,2463,1,2022-04-25
2464,2464,1,2023-01-19
2465,2465,1,2022-08-27
2466,2466,2,2020-02-21
2467,2467,1,2023-01-06
2468,2468,1,2021-03-29
2469,2469,1,2020-11-04
2470,2470,1,2020-08-09
2471,2471,2,2021-02-20
2472,2472,1,2022-04-13
2473,2473,2,2020-06-29
2474,2474,1,2022-02-13
2475,2475,2,2023-08-19
2476,2476,2,2022-08-23
2477,2477,1,2020-07-07
2478,2478,1,2020-09-18
2479,2479,1,2024-12-23
2480,2480,1,2022-09-25
2481,2481,1,2023-01-07
2482,2482,2,2024-02-18
2483,2483,3,2024-08-30
2484,2484,2,2024-08-12
2485,2485,1,2021-11-28
2486,2486,2,2023-12-07
2487,2487,2,2023-02-11
2488,2488,2,2020-09-08
2489,2489,2,2021-04-28
2490,2490,1,2021-07-24
2491,2491,1,2021-11-26
2492,2492,2,2020-05-08
2493,2493,1,2022-06-28
2494,2494,1,2020-09-03
2495,2495,1,2022-11-14
2496,2496,1,2020-04-11
2497,2497,2,2021-01-16
2498,2498,1,2020-04-01
2499,2499,1,2020-01-03
2500,2500,1,2022-10-01
2501,2501,1,2023-05-28
2502,2502,1,2021-01-17
2503,2503,2,2022-01-08
2504,2504,1,2020-08-14
2505,2505,1,2022-03-18
2506,2506,2,2020-08-05
2507,2507,1,2020-06-14
2508,2508,2,2021-05-07
2509,2509,1,2023-03-03
2510,2510,1,2021-09-24
2511,2511,1,2021-04-10
2512,2512,3,2024-04-24
2513,2513,1,2022-10-25
2514,2514,1,2021-02-24
2515,2515,1,2023-05-20
2516,2516,1,2022-07-09
2517,2517,1,2022-04-17
2518,2518,2,2024-12-18
2519,2519,2,2021-12-19
2520,2520,2,2021-09-16
2521,2521,2,2024-09-21
2522,2522,1,2021-05-18
2523,2523,1,2020-05-09
2524,2524,1,2020-07-28
2525,2525,2,2020-04-09
2526,2526,1,2023-07-20
2527,2527,2,2023-10-04
2528,2528,1,2024-05-02
2529,2529,2,2024-09-25
2530,2530,2,2024-05-01
2531,2531,2,2021-06-16
2532,2532,1,2021-10-27
2533,2533,1,2022-03-07
2534,2534,3,2023-04-22
2535,2535,1,2024-03-29
2536,2536,2,2024-07-02
2537,2537,1,2020-08-10
2538,2538,1,2022-04-01
2539,2539,2,2020-08-28
2540,2540,2,2020-06-20
2541,2541,1,2022-08-29
2542,2542,2,2024-03-29
2543,2543,1,2021-08-13
2544,2544,1,2020-02-19
2545,2545,1,2022-11-14
2546,2546,2,2021-07-17
2547,2547,2,2022-01-23
2548,2548,1,2020-07-05
2549,2549,1,2022-02-17
2550,2550,1,2020-11-15
2551,2551,1,2021-08-18
2552,2552,1,2022-02-21
2553,2553,1,2022-02-11
2554,2554,2,2023-03-06
2555,2555,1,2024-06-18
2556,2556,1,2023-01-23
2557,2557,1,2023-09-13
2558,2558,2,2024-02-04
2559,2559,2,2023-04-24
2560,2560,2,2022-03-31
2561,2561,1,2021-07-02
2562,2562,1,2021-03-13
2563,2563,2,2023-11-15
2564,2564,1,2020-04-02
2565,2565,2,2023-08-04
2566,2566,1,2020-08-14
2567,2567,2,2020-08-05
2568,2568,1,2023-10-28
2569,2569,1,2021-10-03
2570,2570,2,2021-07-16
2571,2571,2,2020-11-15
2572,2572,2,2022-09-16
2573,2573,1,2020-02-12
2574,2574,2,2021-11-13
2575,2575,1,2020-07-07
2576,2576,1,2021-11-18
2577,2577,1,2024-05-06
2578,2578,1,2022-05-24
2579,2579,1,2024-12-11
2580,2580,3,2021-03-02
2581,2581,1,2021-09-23
2582,2582,1,2022-01-07
2583,2583,1,2021-03-19
2584,2584,2,2020-08-19
2585,2585,1,2022-04-24
2586,2586,1,2022-05-19
2587,2587,3,2021-05-02
2588,2588,1,2020-10-07
2589,2589,2,2022-11-27
2590,2590,1,2021-04-27
2591,2591,1,2021-08-03
2592,2592,1,2021-04-15
2593,2593,1,2022-01-20
2594,2594,1,2022-01-18
2595,2595,3,2023-05-19
2596,2596,1,2022-07-22
2597,2597,1,2021-08-03
2598,2598,3,2020-07-15
2599,2599,1,2020-11-16
2600,2600,1,2020-09-07
2601,2601,1,2022-10-22
2602,2602,2,2020-06-11
2603,2603,1,2021-03-03
2604,2604,1,2020-07-29
2605,2605,1,2022-06-20
2606,2606,1,2024-01-19
2607,2607,1,2021-08-14
2608,2608,2,2020-09-22
2609,2609,1,2020-12-17
2610,2610,1,2021-06-11
2611,2611,1,2021-05-09
2612,2612,2,2022-12-31
2613,2613,2,2024-04-18
2614,2614,1,2024-01-09
2615,2615,1,2020-09-10
2616,2616,2,2022-10-19
2617,2617,2,2020-07-01
2618,2618,1,2021-07-20
2619,2619,2,2021-11-25
2620,2620,1,2021-03-20
2621,2621,3,2022-08-22
2622,2622,1,2020-08-08
2623,2623,2,2021-10-16
2624,2624,1,2023-03-08
2625,2625,1,2020-10-02
2626,2626,1,2021-04-02
2627,2627,3,2023-05-26
2628,2628,1,2020-02-22
2629,2629,2,2023-01-31
2630,2630,2,2022-11-29
2631,2631,2,2024-12-29
2632,2632,1,2022-05-29
2633,2633,3,2020-02-16
2634,2634,2,2024-03-19
2635,2635,2,2021-06-11
2636,2636,1,2022-05-21
2637,2637,2,2024-10-23
2638,2638,3,2021-06-13
2639,2639,2,2024-03-16
2640,2640,2,2020-01-21
2641,2641,1,2021-05-27
2642,2642,1,2020-03-23
2643,2643,1,2021-09-18
2644,2644,1,2021-02-02
2645,2645,3,2024-04-28
2646,2646,2,2021-02-02
2647,2647,1,2022-01-30
2648,2648,2,2021-04-30
2649,2649,1,2023-11-01
2650,2650,3,2022-03-06
2651,2651,2,2024-08-16
2652,2652,1,2022-02-23
2653,2653,1,2023-11-12
2654,2654,1,2023-11-26
2655,2655,2,2020-12-01
2656,2656,1,2023-11-27
2657,2657,2,2021-04-13
2658,2658,2,2021-12-02
2659,2659,2,2020-02-12
2660,2660,1,2021-12-20
2661,2661,2,2021-07-08
2662,2662,1,2022-04-29
2663,2663,1,2024-11-09
2664,2664,2,2024-08-04
2665,2665,3,2024-03-06
2666,2666,1,2021-01-16
2667,2667,1,2021-11-05
2668,2668,1,2023-02-08
2669,2669,1,2021-02-25
2670,2670,2,2024-11-16
2671,2671,1,2020-08-12
2672,2672,1,2021-01-28
2673,2673,2,2023-08-02
2674,2674,1,2022-07-28
2675,2675,2,2021-03-04
2676,2676,1,2020-09-26
2677,2677,2,2024-05-08
2678,2678,1,2020-12-20
2679,2679,2,2020-11-14
2680,2680,1,2020-03-18
2681,2681,2,2021-01-20
2682,2682,3,2022-09-30
2683,2683,1,2021-01-24
2684,2684,1,2024-09-27
2685,2685,1,2023-05-27
2686,2686,1,2023-09-17
2687,2687,1,2021-11-19
2688,2688,1,2021-06-20
2689,2689,2,2020-09-23
2690,2690,1,2021-03-09
2691,2691,1,2020-04-09
2692,2692,1,2020-08-28
2693,2693,1,2021-07-31
2694,2694,2,2021-04-10
2695,2695,1,2020-07-14
2696,2696,1,2020-07-27
2697,2697,2,2022-01-08
2698,2698,1,2022-04-03
2699,2699,1,2020-08-14
2700,2700,1,2023-07-16
2701,2701,1,2020-08-24
2702,2702,1,2024-10-02
2703,2703,2,2020-10-04
2704,2704,2,2020-08-29
2705,2705,1,2021-05-31
2706,2706,2,2024-05-02
2707,2707,1,2020-05-31
2708,2708,2,2023-05-04
2709,2709,2,2021-10-21
2710,2710,2,2024-01-12
2711,2711,1,2022-08-12
2712,2712,1,2023-09-28
2713,2713,2,2023-03-06
2714,2714,2,2022-01-23
2715,2715,1,2024-03-18
2716,2716,1,2023-05-23
2717,2717,1,2021-05-30
2718,2718,2,2020-07-18
2719,2719,1,2022-03-18
2720,2720,3,2024-12-08
2721,2721,2,2021-05-16
2722,2722,3,2021-11-06
2723,2723,2,2023-12-16
2724,2724,1,2023-04-06
2725,2725,2,2021-10-26
2726,2726,1,2021-09-15
2727,2727,1,2020-05-24
2728,2728,2,2020-08-06
2729,2729,2,2022-04-21
2730,2730,3,2021-09-10
2731,2731,1,2023-03-23
2732,2732,2,2021-07-31
2733,2733,1,2020-07-02
2734,2734,2,2022-03-12
2735,2735,1,2021-08-15
2736,2736,1,2024-07-21
2737,2737,2,2022-10-04
2738,2738,1,2024-05-07
2739,2739,1,2021-05-14
2740,2740,1,2022-05-03
2741,2741,1,2022-04-15
2742,2742,1,2020-05-24
2743,2743,2,2021-05-07
2744,2744,1,2020-05-05
2745,2745,1,2021-05-01
2746,2746,1,2021-07-15
2747,2747,2,2020-12-25
2748,2748,2,2022-07-08
2749,2749,1,2023-02-04
2750,2750,2,2023-11-26
2751,2751,1,2022-08-19
2752,2752,2,2021-01-25
2753,2753,3,2020-09-16
2754,2754,2,2024-10-17
2755,2755,1,2024-06-30
2756,2756,1,2022-08-05
2757,2757,2,2021-04-19
2758,2758,1,2020-04-27
2759,2759,1,2021-03-28
2760,2760,1,2023-06-05
2761,2761,1,2024-12-10
2762,2762,1,2021-09-01
2763,2763,1,2023-11-21
2764,2764,1,2022-10-06
2765,2765,1,2024-12-08
2766,2766,2,2024-09-28
2767,2767,1,2020-08-02
2768,2768,2,2020-11-10
2769,2769,2,2022-02-16
2770,2770,1,2022-09-20
2771,2771,2,2021-08-18
2772,2772,1,2022-12-31
2773,2773,2,2024-11-13
2774,2774,1,2021-01-07
2775,2775,1,2022-03-28
2776,2776,2,2020-02-14
2777,2777,1,2022-12-27
2778,2778,1,2023-02-07
2779,2779,2,2021-06-03
2780,2780,1,2022-06-26
2781,2781,1,2021-04-12
2782,2782,2,2024-01-13
2783,2783,1,2020-08-13
2784,2784,2,2022-07-25
2785,2785,1,2020-07-10
2786,2786,2,2024-03-09
2787,2787,1,2022-11-07
2788,2788,1,2022-01-09
2789,2789,1,2022-09-21
2790,2790,1,2022-09-11
2791,2791,2,2022-10-01
2792,2792,1,2020-11-10
2793,2793,2,2021-10-18
2794,2794,1,2022-09-27
2795,2795,2,2022-06-20
2796,2796,1,2022-12-02
2797,2797,2,2024-06-25
2798,2798,2,2021-07-27
2799,2799,1,2021-11-25
2800,2800,1,2021-02-20
2801,2801,1,2021-10-14
2802,2802,2,2020-12-02
2803,2803,2,2021-12-05
2804,2804,1,2021-06-03
2805,2805,1,2021-01-13
2806,2806,2,2022-09-17
2807,2807,2,2024-08-02
2808,2808,1,2022-06-02
2809,2809,1,2024-08-22
2810,2810,1,2024-11-11
2811,2811,1,2020-07-07
2812,2812,1,2022-12-01
2813,2813,1,2022-06-29
2814,2814,1,2022-12-18
2815,2815,1,2022-07-22
2816,2816,3,2020-04-14
2817,2817,2,2023-07-03
2818,2818,2,2024-10-29
2819,2819,1,2022-12-17
2820,2820,2,2024-10-25
2821,2821,1,2021-11-24
2822,2822,1,2022-04-06
2823,2823,2,2023-09-25
2824,2824,1,2024-11-17
2825,2825,1,2023-07-21
2826,2826,2,2024-02-03
2827,2827,1,2023-05-10
2828,2828,1,2020-10-09
2829,2829,1,2020-09-20
2830,2830,1,2022-02-02
2831,2831,1,2021-04-02
2832,2832,2,2021-04-20
2833,2833,3,2021-01-30
2834,2834,2,2020-11-24
2835,2835,1,2024-03-08
2836,2836,1,2023-06-05
2837,2837,1,2023-11-12
2838,2838,2,2022-01-19
2839,2839,2,2024-10-28
2840,2840,2,2020-07-07
2841,2841,1,2022-08-12
2842,2842,3,2023-10-17
2843,2843,1,2022-05-06
2844,2844,1,2024-11-19
2845,2845,1,2022-09-19
2846,2846,2,2021-11-19
2847,2847,1,2020-09-01
2848,2848,1,2023-05-02
2849,2849,2,2024-04-28
2850,2850,1,2020-01-16
2851,2851,2,2023-01-08
2852,2852,2,2023-10-09
2853,2853,1,2022-10-21
2854,2854,2,2023-06-03
2855,2855,1,2020-08-29
2856,2856,1,2020-11-16
2857,2857,1,2021-12-31
2858,2858,1,2022-09-03
2859,2859,1,2023-11-02
2860,2860,1,2020-07-08
2861,2861,2,2020-04-12
2862,2862,1,2022-05-03
2863,2863,1,2023-04-19
2864,2864,3,2023-11-02
2865,2865,2,2021-11-02
2866,2866,3,2023-09-01
2867,2867,1,2022-07-13
2868,2868,3,2021-11-17
2869,2869,1,2022-11-01
2870,2870,1,2021-05-05
2871,2871,1,2020-04-29
2872,2872,1,2021-09-21
2873,2873,2,2020-05-01
2874,2874,1,2022-10-08
2875,2875,2,2021-02-01
2876,2876,2,2020-07-27
2877,2877,2,2022-09-04
2878,2878,2,2023-09-17
2879,2879,1,2020-07-11
2880,2880,1,2023-06-02
2881,2881,2,2024-05-14
2882,2882,2,2022-05-12
2883,2883,2,2023-09-02
2884,2884,1,2021-11-01
2885,2885,2,2022-06-01
2886,2886,2,2022-05-12
2887,2887,2,2023-12-15
2888,2888,1,2023-05-03
2889,2889,2,2020-03-31
2890,2890,1,2020-11-15
2891,2891,2,2022-03-09
2892,2892,1,2023-01-04
2893,2893,2,2020-01-25
2894,2894,1,2024-04-10
2895,2895,2,2023-06-16
2896,2896,2,2021-01-04
2897,2897,2,2023-10-24
2898,2898,1,2020-02-26
2899,2899,1,2020-07-11
2900,2900,2,2021-01-17
2901,2901,1,2020-02-14
2902,2902,1,2024-01-10
2903,2903,2,2022-12-05
2904,2904,1,2023-07-15
2905,2905,1,2021-09-16
2906,2906,2,2024-01-19
2907,2907,1,2022-03-24
2908,2908,1,2021-08-18
2909,2909,1,2023-09-15
2910,2910,1,2020-12-24
2911,2911,1,2021-03-02
2912,2912,1,2020-11-25
2913,2913,1,2021-05-09
2914,2914,1,2023-11-09
2915,2915,1,2020-06-12
2916,2916,1,2024-05-17
2917,2917,1,2022-12-03
2918,2918,3,2021-12-15
2919,2919,2,2023-03-02
2920,2920,2,2020-02-26
2921,2921,1,2021-11-19
2922,2922,2,2022-03-17
2923,2923,2,2021-12-07
2924,2924,1,2022-07-27
2925,2925,2,2020-06-29
2926,2926,1,2024-04-12
2927,2927,1,2020-08-10
2928,2928,1,2021-11-22
2929,2929,1,2022-10-24
2930,2930,1,2022-12-06
2931,2931,2,2022-01-14
2932,2932,1,2022-09-28
2933,2933,2,2021-11-03
2934,2934,3,2023-07-21
2935,2935,1,2024-04-24
2936,2936,2,2023-07-11
2937,2937,3,2021-02-25
2938,2938,1,2022-02-02
2939,2939,2,2024-07-27
2940,2940,1,2021-06-10
2941,2941,1,2021-08-13
2942,2942,1,2020-08-31
2943,2943,1,2024-10-01
2944,2944,1,2023-08-24
2945,2945,2,2024-04-05
2946,2946,1,2023-05-05
2947,2947,2,2023-01-19
2948,2948,2,2022-11-11
2949,2949,1,2021-09-18
2950,2950,3,2020-04-06
2951,2951,3,2021-05-15
2952,2952,1,2021-08-24
2953,2953,1,2022-03-29
2954,2954,3,2024-09-07
2955,2955,1,2020-03-22
2956,2956,1,2023-07-01
2957,2957,2,2020-08-18
2958,2958,1,2020-05-09
2959,2959,1,2023-10-12
2960,2960,1,2021-09-27
2961,2961,1,2024-06-02
2962,2962,2,2024-02-15
2963,2963,1,2022-12-26
2964,2964,1,2024-11-11
2965,2965,1,2022-03-14
2966,2966,1,2020-03-19
2967,2967,2,2020-03-27
2968,2968,1,2022-04-25
2969,2969,1,2023-12-22
2970,2970,1,2021-11-16
2971,2971,1,2022-03-29
2972,2972,2,2022-07-20
2973,2973,1,2022-07-15
2974,2974,2,2021-11-24
2975,2975,2,2020-06-10
2976,2976,2,2021-03-28
2977,2977,2,2021-12-20
2978,2978,2,2022-05-15
2979,2979,3,2022-08-09
2980,2980,2,2022-12-06
2981,2981,1,2020-06-29
2982,2982,1,2022-06-04
2983,2983,2,2020-03-17
2984,2984,2,2022-03-04
2985,2985,1,2021-05-28
2986,2986,1,2024-05-04
2987,2987,2,2023-08-15
2988,2988,2,2021-12-01
2989,2989,1,2021-10-25
2990,2990,3,2024-04-14
2991,2991,1,2022-11-17
2992,2992,1,2024-12-24
2993,2993,2,2020-06-09
2994,2994,2,2021-01-17
2995,2995,2,2021-03-28
2996,2996,1,2024-08-22
2997,2997,1,2023-10-08
2998,2998,1,2021-02-19
2999,2999,1,2024-10-20
3000,3000,1,2021-02-17
3001,3001,1,2023-01-01
3002,3002,1,2021-04-29
3003,3003,1,2021-08-24
3004,3004,1,2021-12-02
3005,3005,1,2024-10-29
3006,3006,2,2022-10-23
3007,3007,1,2024-09-27
3008,3008,1,2021-01-30
3009,3009,1,2024-12-30
3010,3010,1,2020-04-09
3011,3011,1,2020-04-07
3012,3012,1,2022-02-16
3013,3013,3,2020-06-02
3014,3014,1,2020-05-20
3015,3015,1,2020-07-14
3016,3016,1,2021-04-13
3017,3017,1,2022-01-30
3018,3018,2,2023-07-29
3019,3019,1,2020-09-17
3020,3020,1,2023-07-01
3021,3021,1,2021-08-14
3022,3022,3,2020-12-27
3023,3023,2,2020-09-18
3024,3024,1,2020-12-07
3025,3025,1,2021-02-09
3026,3026,1,2021-06-16
3027,3027,2,2024-07-22
3028,3028,1,2021-03-06
3029,3029,2,2023-04-27
3030,3030,1,2021-01-21
3031,3031,2,2022-01-09
3032,3032,1,2020-05-08
3033,3033,2,2021-05-07
3034,3034,1,2023-04-10
3035,3035,1,2022-04-12
3036,3036,1,2022-06-07
3037,3037,1,2022-09-24
3038,3038,1,2024-06-02
3039,3039,1,2022-02-21
3040,3040,1,2022-01-08
3041,3041,1,2021-08-03
3042,3042,2,2021-01-12
3043,3043,1,2020-07-20
3044,3044,2,2021-11-04
3045,3045,1,2021-06-25
3046,3046,1,2021-01-20
3047,3047,2,2020-10-17
3048,3048,1,2021-08-18
3049,3049,1,2022-03-28
3050,3050,1,2022-06-10
3051,3051,1,2023-10-28
3052,3052,1,2020-05-13
3053,3053,2,2021-07-19
3054,3054,1,2024-03-03
3055,3055,1,2022-02-05
3056,3056,1,2020-03-01
3057,3057,1,2022-08-07
3058,3058,1,2024-12-06
